Papier;Pa·pier <-s, -e> [paˈpi:ɐ̯] SUBST nt;2
Parade;Pa·ra·de <-, -n> [paˈra:də] SUBST f;2
Park;Park <-s, -s> [park] SUBST m;1
Parlament;Par·la·ment <-[e]s, -e> [parlaˈmɛnt] SUBST nt;3
Partei;Par·tei <-, -en> [parˈtai] SUBST f;2
Partie;Par·tie <-, -n> [parˈti:, Pl -ˈti:ən] SUBST f;2
Partner;Part·ner(in) <-s, -> [ˈpartnɐ] SUBST m(f);1
Passion;Pass·ion <-, -en> [paˈsi̯o:n] SUBST f;2
Patient;Pa·ti·ent(in) <-en, -en> [paˈtsi̯ɛnt] SUBST m(f);2
Pause;Pau·se1 <-, -n> [ˈpauzə] SUBST f;1
Person;Per·son <-, -en> [pɛrˈzo:n] SUBST f;2
Pfad;Pfad <-[e]s, -e> [pfa:t, Pl ˈpfa:də] SUBST m;1
Pfarrer;Pfar·rer(in) <-s, -> [ˈpfarɐ] SUBST m(f);1
Pfeffer;Pfef·fer <-s, -> [ˈpfɛfɐ] SUBST m;1
Pferd;Pferd <-[e]s, -e> [pfe:ɐ̯t, Pl -də] SUBST nt;1
Pflanze;Pflan·ze <-, -n> [ˈpflantsə] SUBST f;1
Pflicht;Pflicht <-, -en> [pflɪçt] SUBST f;1
Pflug;Pflug <-es, Pflüge> [pflu:k, Pl ˈpfly:gə] SUBST m;1
Pfund;Pfund <-[e]s, -e> [pfʊnt, Pl ˈpfʊndə] SUBST nt;1
Pfund;Pfund <-[e]s, -> [pfʊnt, Pl ˈpfʊndə] SUBST nt;1
Phänomen;Phä·no·men <-s, -e> [fɛnoˈme:n] SUBST nt;3
Phantasie;Phan·ta·sie <-, -n> [fantaˈzi:, Pl -ˈzi:ən] SUBST f;3
Phase;Pha·se <-, -n> [ˈfa:zə] SUBST f;1
Piano;Pi·a·no <-s, -s> [ˈpi̯a:no] SUBST nt geh;2
Picknick;Pick·nick <-s, -e> [ˈpɪknɪk] SUBST nt;1
Picknick;Pick·nick <-s, -s> [ˈpɪknɪk] SUBST nt;1
Pilz;Pilz <-es, -e> [pɪlts] SUBST m;1
Pinguin;Pin·gu·in <-s, -e> [ˈpɪŋgui:n] SUBST m;1
Plan;Plan <-[e]s, Pläne> [pla:n, Pl ˈplɛ:nə] SUBST m;1
Plane;Pla·ne <-, -n> [ˈpla:nə] SUBST f;1
Planet;Pla·net <-en, -en> [plaˈne:t] SUBST m;2
Platz;Platz <-es, Plätze> [plats, Pl ˈplɛtsə] SUBST m;1
Position;Po·si·tion <-, -en> [poziˈtsi̯o:n] SUBST f;3
Posten;Pos·ten <-s, -> [ˈpɔstn̩] SUBST m;1
Preis;Preis <-es, -e> [prais] SUBST m;1
Premiere;Pre·mie·re <-, -n> [prəˈmi̯e:rə] SUBST f;2
Produkt;Pro·dukt <-[e]s, -e> [proˈdʊkt] SUBST nt;2
Produktion;Pro·duk·tion <-, -en> [prodʊkˈtsi̯o:n] SUBST f;3
Professor;Pro·fes·sor (Pro·fes·so·rin) <-s, -en> [proˈfɛso:ɐ̯] SUBST m (f);2
Projekt;Pro·jekt <-[e]s, -e> [proˈjɛkt] SUBST nt;2
Protest;Pro·test <-[e]s, -e> [proˈtɛst] SUBST m;2
Provinz;Pro·vinz <-, -en> [proˈvɪnts] SUBST f;2
Prozess;Pro·zess <-es, -e> [proˈtsɛs] SUBST m;2
Punkt;Punkt <-[e]s, -e> [pʊŋkt] SUBST m;1
Puppe;Pup·pe <-, -n> [ˈpʊpə] SUBST f;1
Quadrat;Qua·drat <-[e]s, -e> [kvaˈdra:t] SUBST nt;2
Qualität;Qua·li·tät <-, -en> [kvaliˈtɛ:t] SUBST f;3
Quartal;Quar·tal <-s, -e> [kvarˈta:l] SUBST nt;2
Quasar;Qua·sar <-s, -e> [kvaˈza:ɐ̯] SUBST m ASTRON;2
Quelle;Quel·le <-, -n> [ˈkvɛlə] SUBST f;1
Rad;Rad1 <-[e]s, Räder> [ra:t, Pl ˈrɛ:dɐ] SUBST nt;1
Radio;Ra·di·o <-s, -s> [ˈra:di̯o] SUBST nt;1
Radio;Ra·di·o <-s, -s> [ˈra:di̯o] SUBST m;1
Rahmen;Rah·men <-s, -> [ˈra:mən] SUBST m;1
Rakete;Ra·ke·te <-, -n> [raˈke:tə] SUBST f;2
Rand;Rand <-es, Ränder> [rant, Pl ˈrɛndɐ] SUBST m;1
Rang;Rang <-[e]s, Ränge> [raŋ, Pl ˈrɛŋə] SUBST m;1
Rat;Rat (Rä·tin) <-[e]s, Räte> [ra:t, ˈrɛ:tɪn, Pl ˈrɛ:tə] SUBST m (f);1
Raum;Raum <-[e]s, Räume> [raum, Pl ˈrɔymə] SUBST m;1
Reaktion;Re·ak·tion <-, -en> [reakˈtsi̯o:n] SUBST f;4
Realität;Re·a·li·tät <-, -en> [realiˈtɛ:t] SUBST f;4
Rebell;Re·bell(in) <-en, -en> [reˈbɛl] SUBST m(f);2
Recht;Recht <-[e]s, -e> [rɛçt] SUBST nt;1
Rede;Re·de <-, -n> [ˈre:də] SUBST f;1
Reform;Re·form <-, -en> [reˈfɔrm] SUBST f;2
Regal;Re·gal <-s, -e> [reˈga:l] SUBST nt;2
Regel;Re·gel1 <-, -n> [ˈre:gl̩] SUBST f;1
Regen;Re·gen <-s, -> [ˈre:gn̩] SUBST m;1
Regie;Re·gie <-, -n> [reˈʒi:, Pl reˈʒi:ən] SUBST f;2
Region;Re·gi·on <-, -en> [reˈgi̯o:n] SUBST f;3
Reich;Reich <-[e]s, -e> [raiç] SUBST nt;1
Reihe;Rei·he <-, -n> [ˈraiə] SUBST f;1
Reise;Rei·se <-, -n> [ˈraizə] SUBST f;1
Reiz;Reiz <-es, -e> [raits] SUBST m;1
Religion;Re·li·gi·on <-, -en> [reliˈgi̯o:n] SUBST f;4
Rennen;Ren·nen <-s, -> [ˈrɛnən] SUBST nt;1
Reparatur;Re·pa·ra·tur <-, -en> [reparaˈtu:ɐ̯] SUBST f;4
Republik;Re·pub·lik <-, -en> [repuˈbli:k] SUBST f;3
Rest;Rest <-[e]s, -en> [rɛst] SUBST m;1
Rest;Rest <-[e]s, -e> [rɛst] SUBST m;1
Restaurant;Re·stau·rant <-s, -s> [rɛstoˈrã:] SUBST nt;3
Revolution;Re·vo·lu·tion <-, -en> [revoluˈtsi̯o:n] SUBST f;4
Rhombus;Rhom·bus <-, Rhomben> [ˈrɔmbʊs, Pl ˈrɔmbn̩] SUBST m;1
Rhythmus;Rhyth·mus <-, Rhythmen> [ˈrʏtmʊs, Pl ˈrʏtmən] SUBST m;1
Ring;Ring <-[e]s, -e> [rɪŋ] SUBST m;1
Risiko;Ri·si·ko <-s, -s> [ˈri:ziko] SUBST nt;1
Ritter;Rit·ter <-s, -> [ˈrɪtɐ] SUBST m;1
Roboter;Ro·bo·ter <-s, -> [ˈrɔbɔtɐ] SUBST m;1
Rock;Rock1 <-[e]s, Röcke> [rɔk, Pl ˈrœkə] SUBST m;1
Rohr;Rohr1 <-[e]s, -e> [ro:ɐ̯] SUBST nt;1
Roman;Ro·man <-s, -e> [roˈma:n] SUBST m;2
Rose;Ro·se <-, -n> [ˈro:zə] SUBST f;1
Rücken;Rü·cken <-s, -> [ˈrʏkn̩] SUBST m;1
Rudel;Ru·del <-s, -> [ˈru:dl̩] SUBST nt;1
Rudiment;Ru·di·ment <-[e]s, -e> [rudiˈmɛnt] SUBST nt;3
Ruf;Ruf <-[e]s, -e> [ru:f] SUBST m;1
Ruine;Ru·i·ne <-, -n> [ruˈi:nə] SUBST f;2
Runde;Run·de <-, -n> [ˈrʊndə] SUBST f;1
Runde;Sa·che <-, -n> [ˈzaxə] SUBST f;1
Saison;Sai·son <-, -s> [zɛˈzõ:, zɛˈzɔŋ] SUBST f;2
Saison;Sai·son <-, -en> [zɛˈzõ:, zɛˈzɔŋ] SUBST f;2
Salz;Salz <-es, -e> [zalts] SUBST nt;1
Sand;Sand <-[e]s, -e> [zant] SUBST m;1
Satz;Satz1 <-es, Sätze> [zats, Pl ˈzɛtsə] SUBST m;1
Schaden;Scha·den <-s, Schäden> [ˈʃa:dn̩, Pl ˈʃɛ:dn̩] SUBST m;1
Schaf;Schaf <-[e]s, -e> [ʃa:f] SUBST nt;1
Schaft;Schaft <-[e]s, Schäfte> [ʃaft, Pl ˈʃɛftə] SUBST m;1
Schal;Schal <-s, -s> [ʃa:l] SUBST m;1
Schal;Schal <-s, -e> [ʃa:l] SUBST m;1
Schall;Schall <-s, -e> [ʃal, Pl ˈʃɛlə] SUBST m;1
Schall;Schall <-s, Schälle> [ʃal, Pl ˈʃɛlə] SUBST m;1
Schatten;Schat·ten <-s, -> [ˈʃatn̩] SUBST m;1
Schatz;Schatz <-es, Schätze> [ʃats, Pl ˈʃɛtsə] SUBST m;1
Schau;Schau <-, -en> [ʃau] SUBST f;1
Schere;Sche·re <-, -n> [ˈʃe:rə] SUBST f;1
Scherz;Scherz <-es, -e> [ʃɛrts] SUBST m;1
Schicksal;Schick·sal <-s, -e> [ˈʃɪkza:l] SUBST nt;1
Schiff;Schiff1 <-[e]s, -e> [ʃɪf] SUBST nt;1
Schlag;Schlag <-[e]s, Schläge> [ʃla:k, Pl ˈʃlɛ:gə] SUBST m;1
Schloss;Schloss <-es, Schlösser> [ʃlɔs, Pl ˈʃlœsɐ] SUBST nt;1
Schluss;Schluss <-es, Schlüsse> [ʃlʊs, Pl ˈʃlʏsə] SUBST m;1
Schlüssel;Schlüs·sel <-s, -> [ˈʃlʏsl̩] SUBST m;1
Schmerz;Schmerz <-es, -en> [ʃmɛrts] SUBST m;1
Schokolade;Scho·ko·la·de <-, -n> [ʃokoˈla:də] SUBST f;3
Schrank;Schrank <-[e]s, Schränke> [ʃraŋk, Pl ˈʃrɛŋkə] SUBST m BRD, CH;1
Schrei;Schrei <-[e]s, -e> [ʃrai] SUBST m;1
Schreiben;Schrei·ben <-s, -> [ˈʃraibn̩] SUBST nt geh;1
Schriftsteller;Schrift·stel·ler(in) <-s, -> [ˈʃrɪftʃtɛlɐ] SUBST m(f);1
Schritt;Schritt <-[e]s, -e> [ʃrɪt] SUBST m;1
Schuh;Schuh <-[e]s, -e> [ʃu:] SUBST m;1
Schuld;Schuld <-, -en> [ʃʊlt] SUBST f meist Pl FIN;1
Schule;Schu·le <-, -n> [ˈʃu:lə] SUBST f;1
Schüssel;Schüs·sel <-, -n> [ˈʃʏsl̩] SUBST f;1
Schutz;Schutz <-es, -e> [ʃʊts] SUBST m;1
Schwager;Schwa·ger (Schwä·ge·rin) <-s, Schwäger> [ˈʃva:gɐ, ˈʃvɛ:gərɪn, Pl ˈʃvɛ:gɐ] SUBST m (f);1
Schwamm;Schwamm <-[e]s, Schwämme> [ʃvam, Pl ˈʃvɛmə] SUBST m;1
Schwester;Schwes·ter <-, -n> [ˈʃvɛstɐ] SUBST f;1
See;See1 <-s, -n> [ze:] SUBST m;1
Seele;See·le <-, -n> [ˈze:lə] SUBST f;1
Seide;Sei·de <-, -n> [ˈzaidə] SUBST f;1
Seife;Sei·fe <-, -n> [ˈzaifə] SUBST f;1
Seite;Sei·te <-, -n> [ˈzaitə] SUBST f;1
Sekret;Se·kret <-[e]s, -e> [zeˈkre:t] SUBST nt;2
Sekretärin;Se·kre·tä·rin <-, -en> [zekreˈtɛːrən] SUBST f;3
Sekunde;Se·kun·de <-, -n> [zeˈkʊndə] SUBST f;2
Senat;Se·nat <-[e]s, -e> [zeˈna:t] SUBST m;2
Sender;Sen·der <-s, -> [ˈzɛndɐ] SUBST m;1
Service;Ser·vice1 <-, -s> [ˈzøɐ̯vɪs] SUBST m;1
Sessel;Ses·sel <-s, -> [ˈzɛsl̩] SUBST m;1
Sicht;Sicht <-, -en> [zɪçt] SUBST f Pl selten;1
Sieb;Sieb <-[e]s, -e> [zi:p, Pl ˈzi:bə] SUBST nt;1
Sieg;Sieg <-[e]s, -e> [zi:k, Pl ˈzi:gə] SUBST m;1
Signal;Si·gnal <-s, -e> [zɪˈgna:l] SUBST nt;2
Sinn;Sinn <-[e]s, -e> [zɪn] SUBST m;1
Situation;Si·tu·a·tion <-, -en> [zitu̯aˈtsi̯o:n] SUBST f;4
Sitz;Sitz <-es, -e> [zɪts] SUBST m;1
Software;Soft·ware <-, -s> [ˈsɔftvɛ:ɐ̯] SUBST f;1
Sohn;Sohn <-[e]s, Söhne> [zo:n, Pl ˈzø:nə] SUBST m;1
Soldat;Sol·dat(in) <-en, -en> [zɔlˈda:t] SUBST m(f);2
Sommer;Som·mer <-s, -> [ˈzɔmɐ] SUBST m;1
Sonne;Son·ne <-, -n> [ˈzɔnə] SUBST f;1
Sorge;Sor·ge <-, -n> [ˈzɔrgə] SUBST f;1
Soße;So·ße <-, -n> [ˈzo:sə] SUBST f;1
Spaß;Spaß <-es, Späße> [ʃpa:s, Pl ˈʃpɛ:sə] SUBST m;1
Spiegel;Spie·gel <-s, -> [ˈʃpi:gl̩] SUBST m;1
Spiel;Spiel <-[e]s, -e> [ʃpi:l] SUBST nt;1
Spieler;Spie·ler(in) <-s, -> [ˈʃpi:lɐ] SUBST m(f);1
Spinne;Spin·ne <-, -n> [ˈʃpɪnə] SUBST f;1
Spitze;Spit·ze1 <-, -n> [ˈʃpɪtsə] SUBST f;1
Sport;Sport <-[e]s, -e> [ʃpɔrt] SUBST m Pl selten;1
Sprache;Spra·che <-, -n> [ˈʃpra:xə] SUBST f;1
Sprecher;Spre·cher(in) <-s, -> [ˈʃprɛçɐ] SUBST m(f);1
Spritze;Sprit·ze <-, -n> [ˈʃprɪtsə] SUBST f;1
Spruch;Spruch <-[e]s, Sprüche> [ʃprʊx, Pl ˈʃprʏçə] SUBST m;1
Sprung;Sprung1 <-[e]s, Sprünge> [ʃprʊŋ, Pl ˈʃprʏŋə] SUBST m (Riss);1
Spur;Spur <-, -en> [ʃpu:ɐ̯] SUBST f;1
Staat;Staat <-[e]s, -en> [ʃta:t] SUBST m;1
Stadt;Stadt <-, Städte> [ʃtat, Pl ˈʃtɛ(:)tə] SUBST f;1
Stahl;Stahl <-[e]s, -e> [ʃta:l, Pl ˈʃtɛ:lə] SUBST m;1
Stahl;Stahl <-[e]s, Stähle> [ʃta:l, Pl ˈʃtɛ:lə] SUBST m;1
Stall;Stall <-[e]s, Ställe> [ʃtal, Pl ˈʃtɛlə] SUBST m;1
Stand;Stand <-[e]s, Stände> [ʃtant, Pl ˈʃtɛndə] SUBST m;1
Stange;Stan·ge <-, -n> [ˈʃtaŋə] SUBST f;1
Stärke;Stär·ke1 <-, -n> [ˈʃtɛrkə] SUBST f;1
Start;Start <-s, -s> [ʃtart, start] SUBST m;1
Status;Sta·tus <-, -> [ˈʃta:tʊs, ˈst-] SUBST m;1
Staub;Staub <-[e]s, Stäube> [ʃtaup, Pl ˈʃtɔybə] SUBST m;1
Staub;Staub <-[e]s, -e> [ʃtaup, Pl ˈʃtɔybə] SUBST m;1
Steak;Steak <-s, -s> [ste:k, ʃte:k] SUBST nt;1
Stein;Stein <-[e]s, -e> [ʃtain] SUBST m;1
Stelle;Stel·le <-, -n> [ˈʃtɛlə] SUBST f;1
Stern;Stern <-[e]s, -e> [ʃtɛrn] SUBST m;1
Steuer;Steu·er1 <-s, -> [ˈʃtɔyɐ] SUBST nt;1
Stich;Stich <-[e]s, -e> [ʃtɪç] SUBST m;1
Stiefel;Stie·fel <-s, -> [ˈʃti:fl̩] SUBST m;1
Stift;Stift1 <-[e]s, -e> [ʃtɪft] SUBST m;1
Stil;Stil <-[e]s, -e> [ʃti:l, st-] SUBST m;1
Stimme;Stim·me <-, -n> [ˈʃtɪmə] SUBST f;1
Stoff;Stoff <-[e]s, -e> [ʃtɔf] SUBST m;1
Storch;Storch <-[e]s, Störche> [ʃtɔrç, Pl ˈʃtœrçə] SUBST m;1
Strand;Strand <-[e]s, Strände> [ʃtrant, Pl ˈʃtrɛndə] SUBST m;1
Straße;Stra·ße <-, -n> [ˈʃtra:sə] SUBST f;1
Strategie;Stra·te·gie <-, -n> [ʃtrateˈgi:, st-, Pl -ˈgi:ən] SUBST f;3
Strecke;Stre·cke <-, -n> [ˈʃtrɛkə] SUBST f;1
Streit;Streit <-[e]s, -e> [ʃtrait] SUBST m;1
Strom;Strom1 <-[e]s, Ströme> [ʃtro:m, Pl ˈʃtrø:mə] SUBST m ELEK;1
Stück;Stück <-[e]s, -e> [ʃtʏk] SUBST nt;1
Stück;Stück <-[e]s, -> [ʃtʏk] SUBST nt;1
Student;Stu·dent(in) <-en, -en> [ʃtuˈdɛnt] SUBST m(f);2
Studie;Stu·die <-, -n> [ˈʃtu:di̯ə] SUBST f;1
Stuhl;Stuhl1 <-[e]s, Stühle> [ʃtu:l, Pl ˈʃty:lə] SUBST m;1
Stunde;Stun·de <-, -n> [ˈʃtʊndə] SUBST f;1
Sturm;Sturm <-[e]s, Stürme> [ʃtʊrm, Pl ˈʃtʏrmə] SUBST m;1
Suche;Su·che <-, -n> [ˈzu:xə] SUBST f;1
Summe;Sum·me <-, -n> [ˈzʊmə] SUBST f;1
Sünde;Sün·de <-, -n> [ˈzʏndə] SUBST f;1
Szene;Sze·ne <-, -n> [ˈstse:nə] SUBST f;1
Tabelle;Ta·bel·le <-, -n> [taˈbɛlə] SUBST f;2
Tafel;Ta·fel <-, -n> [ˈta:fl̩] SUBST f;1
Tag;Tag1 <-[e]s, -e> [ta:k, Pl ta:gə] SUBST m;1
Talent;Ta·lent <-[e]s, -e> [ta:ˈlɛnt] SUBST nt;2
Tanz;Tanz <-es, Tänze> [tants, Pl ˈtɛntsə] SUBST m;1
Tasche;Ta·sche <-, -n> [ˈtaʃə] SUBST f;1
Tasse;Tas·se <-, -n> [ˈtasə] SUBST f;1
Tat;Tat <-, -en> [ta:t] SUBST f;1
Taube;Tau·be <-, -n> [ˈtaubə] SUBST f;1
Tausend;Tau·send <-s, -e> [ˈtauzn̩t, Pl -n̩də] SUBST nt;1
Technik;Tech·nik <-, -en> [ˈteçnɪk] SUBST f;1
Teig;Teig <-[e]s, -e> [taik] SUBST m (Hefe-, Rühr-, Nudelteig);1
Teil;Teil1 <-[e]s, -e> [tail] SUBST m;1
Teilnahme;Teil·nah·me <-, -en> [ˈtailna:mə] SUBST f;1
Telefon;Te·le·fon <-s, -e> [ˈte:lefo:n, teleˈfo:n] SUBST nt;3
Teleskop;Te·le·skop <-s, -e> [teleˈsko:p] SUBST nt;3
Teller;Tel·ler <-s, -> [ˈtɛlɐ] SUBST m;1
Tempo;Tem·po <-s, -s> [ˈtɛmpo, Pl ˈtempi] SUBST nt;1
Tendenz;Ten·denz <-, -en> [tɛnˈdɛnts] SUBST f;2
Teppich;Tep·pich <-s, -e> [ˈtɛpɪç] SUBST m;1
Termin;Ter·min <-s, -e> [tɛrˈmi:n] SUBST m;2
Text;Text <-[e]s, -e> [tɛkst] SUBST m;1
Theater;The·a·ter <-s, -> [teˈatɐ] SUBST nt;2
Theorie;The·o·rie <-, -n> [teoˈri:, Pl -ri:ən] SUBST f;3
Tier;Tier <-[e]s, -e> [ti:ɐ̯] SUBST nt;1
Tiger;Ti·ger <-s, -> [ti:gɐ] SUBST m;1
Tinte;Tin·te <-, -n> [ˈtɪntə] SUBST f;1
Tisch;Tisch <-[e]s, -e> [tɪʃ] SUBST m;1
Titel;Ti·tel <-s, -> [ˈti:tl̩] SUBST m;1
Tochter;To·chter <-, Töchter> [ˈtɔxtɐ, Pl ˈtœçtɐ] SUBST f;1
Tod;Tod <-[e]s, -e> [to:t] SUBST m;1
Ton;Ton1 <-[e]s, -e> [to:n] SUBST m;1
Tonne;Ton·ne <-, -n> [ˈtɔnə] SUBST f;1
Topf;Topf <-[e]s, Töpfe> [tɔpf, Pl ˈtœpfə] SUBST m;1
Tor;Tor <-[e]s, -e> [to:ɐ̯] SUBST nt;1
Tour;Tour <-, -en> [tu:ɐ̯] SUBST f;1
Tourist;Tou·rist(in) <-en, -en> [tuˈrɪst] SUBST m(f);2
Tradition;Tra·di·tion <-, -en> [tradiˈtsi̯o:n] SUBST f;3
Training;Trai·ning <-s, -s> [ˈtrɛ:nɪŋ] SUBST nt SPORT;1
Träne;Trä·ne <-, -n> [ˈtrɛ:nə] SUBST f;1
Traum;Traum <-[e]s, Träume> [traum, Pl trɔymə] SUBST m;1
Treffen;Tref·fen <-s, -> [trɛfn̩] SUBST nt;1
Trend;Trend <-s, -s> [trɛnt] SUBST m;1
Treppe;Trep·pe <-, -n> [ˈtrɛpə] SUBST f;1
Trieb;Trieb1 <-[e]s, -e> [tri:p, Pl ˈtri:bə] SUBST m BOT;1
Tuch;Tuch1 <-[e]s, Tücher> [tu:x, Pl ˈty:çɐ] SUBST nt;1
Tugend;Tu·gend <-, -en> [ˈtu:gn̩t] SUBST f;1
Tür;Tür <-, -en> [ty:ɐ̯] SUBST f;1
Turm;Turm <-[e]s, Türme> [tʊrm, Pl ˈtʏrmə] SUBST m;1
Typ;Typ <-s, -en> [ty:p] SUBST m;1
Übereinkommen;Ü·ber·ein·kom·men <-s, -> [y:bɐˈʔainkɔmən] SUBST nt;3
Übernahme;Ü·ber·nah·me <-, -n> [ˈy:bɐna:mə] SUBST f;1
Ufer;Ufer <-s, -> [ˈu:fɐ] SUBST nt;1
Uhr;Uhr <-, -en> [u:ɐ̯] SUBST f;1
Uniform;U·ni·form <-, -en> [uniˈfɔrm, ˈʊnifɔrm] SUBST f;1
Universität;U·ni·ver·si·tät <-, -en> [univɛrziˈtɛ:t] SUBST f;5
Unterschied;Un·ter·schied <-[e]s, -e> [ˈʊntɐʃi:t] SUBST m;1
Urin;U·rin <-s, -e> [uˈri:n] SUBST m;2
Urlaub;Ur·laub <-[e]s, -e> [ˈu:ɐ̯laup] SUBST m;1
Urteil;Ur·teil <-s, -e> [ˈʊrtail] SUBST nt;1
Variante;Va·ri·an·te <-, -n> [vaˈri̯antə] SUBST f;3
Vase;Va·se <-, -n> [ˈva:zə] SUBST f;1
Vegetarier;Ve·ge·ta·ri·er(in) <-s, -> [vegeˈta:ri̯ɐ] SUBST m(f);3
Veilchen;Veil·chen <-s, -> [ˈfailçən] SUBST nt;1
Verband;Ver·band <-[e]s, Verbände> [fɛɐ̯ˈbant, Pl -ˈbɛndə] SUBST m;2
Verein;Ver·ein <-[e]s, -e> [fɛɐ̯ˈʔain] SUBST m;2
Verfahren;Ver·fah·ren <-s, -> [fɛɐ̯ˈʔfa:rən] SUBST nt;2
Vergleich;Ver·gleich <-[e]s, -e> [fɛɐ̯ˈglaiç] SUBST m;2
Vergnügen;Ver·gnü·gen <-s, -> [fɛɐ̯ˈgny:gn̩] SUBST nt;2
Verkauf;Ver·kauf <-s, Verkäufe> [fɛɐ̯ˈkauf, Pl fɛɐ̯ˈkɔyfə] SUBST m;2
Verlag;Ver·lag <-[e]s, -e> [fɛɐ̯ˈla:k, Pl -ˈla:gə] SUBST m;2
Verlust;Ver·lust <-[e]s, -e> [fɛɐ̯ˈlʊst] SUBST m;2
Vermögen;Ver·mö·gen <-s, -> [fɛɐ̯ˈmø:gn̩] SUBST nt;2
Vers;Vers <-es, -e> [fɛrs, Pl ˈfɛrzə] SUBST m;1
Version;Ver·sion <-, -en> [vɛrˈzi̯o:n] SUBST f;2
Versuch;Ver·such <-[e]s, -e> [fɛɐ̯ˈzu:x] SUBST m;2
Vertrag;Ver·trag <-[e]s, Verträge> [fɛɐ̯ˈtra:k, Pl -ˈtrɛ:gə] SUBST m;2
Verzicht;Ver·zicht <-[e]s, -e> [fɛɐ̯ˈtsɪçt] SUBST m;2
Vetter;Vet·ter <-s, -n> [ˈfɛtɐ] SUBST m;1
Viertel;Vier·tel <-s, -> [ˈfɪrtl̩] SUBST nt;1
Vogel;Vo·gel <-s, Vögel> [ˈfo:gl̩, Pl ˈfø:gl̩] SUBST m;1
Volk;Volk <-[e]s, Völker> [fɔlk, Pl ˈfœlkɐ] SUBST nt;1
Volumen;Vo·lu·men <-s, -> [voˈlu:mən, Pl -mina] SUBST nt;2
Vorbild;Vor·bild <-[e]s, -er> [ˈfo:ɐ̯bɪlt] SUBST nt;1
Vorhaben;Vor·ha·ben <-s, -> [ˈfo:ɐ̯ha:bn̩] SUBST nt;1
Vorhang;Vor·hang <-s, Vorhänge> [ˈfo:ɐ̯haŋ, Pl ˈfo:ɐ̯hɛŋə] SUBST m;1
Vorteil;Vor·teil <-s, -e> [ˈfo:ɐ̯tail] SUBST m;1
Vortrag;Vor·trag <-[e]s, Vorträge> [ˈfo:ɐ̯tra:k, Pl ˈfo:ɐ̯trɛ:gə] SUBST m;1
Vulkan;Vul·kan <-[e]s, -e> [vʊlˈka:n] SUBST m;2
Waffe;Waf·fe <-, -n> [ˈvafə] SUBST f;1
Wagen;Wa·gen <-, Wägen> [ˈva:gn̩, Pl ˈvɛ:gn̩] SUBST m;1
Wagen;Wa·gen <-, -> [ˈva:gn̩, Pl ˈvɛ:gn̩] SUBST m;1
Wahl;Wahl <-, -en> [va:l] SUBST f;1
Wald;Wald <-[e]s, Wälder> [valt, Pl ˈvɛldɐ] SUBST m;1
Wand;Wand <-, Wände> [vant, Pl ˈvɛndə] SUBST f;1
Ware;Wa·re <-, -n> [ˈva:rə] SUBST f;1
Wäsche;Wä·sche <-, -n> [ˈvɛʃə] SUBST f;1
Wasser;Was·ser <-s, Wässer> [ˈvasɐ, Pl ˈvɛsɐ] SUBST nt;1
Wasser;Was·ser <-s, -> [ˈvasɐ, Pl ˈvɛsɐ] SUBST nt;1
Wechsel;Wech·sel1 <-s, -> [ˈvɛksl̩] SUBST m;1
Wehr;Wehr1 <-, -en> [ve:ɐ̯] SUBST f ugs;1
Weihnachten;Weih·nach·ten <-, -> [ˈvainaxtn̩] SUBST nt;1
Welle;Wel·le <-, -n> [ˈvɛlə] SUBST f;1
Welt;Welt <-, -en> [vɛlt] SUBST f;1
Wende;Wen·de <-, -n> [ˈvɛndə] SUBST f;1
Werk;Werk <-[e]s, -e> [vɛrk] SUBST nt;1
Wert;Wert <-[e]s, -e> [ve:ɐ̯t] SUBST m;1
Wettbewerb;Wett·be·werb <-[e]s, -e> [ˈvɛtbəvɛrp] SUBST m;1
Wetter;Wet·ter <-s, -> [ˈvɛtɐ] SUBST nt;1
Wiese;Wie·se <-, -n> [vi:zə] SUBST f;1
Wind;Wind <-[e]s, -e> [vɪnt, Pl ˈvɪndə] SUBST m;1
Winter;Win·ter <-s, -> [ˈvɪntɐ] SUBST m;1
Wissenschaftler;Wis·sen·schaft·ler(in) [ˈvɪsn̩ʃaftlɐ] <-s, -> SUBST m(f);1
Witz;Witz <-es, -e> [vɪts] SUBST m;1
Woche;Wo·che <-, -n> [ˈvɔxə] SUBST f;1
Wolke;Wol·ke <-, -n> [ˈvɔlkə] SUBST f;1
Wort;Wort <-[e]s, -e> [vɔrt, Pl ˈvœrtɐ, ˈvɔrtə] SUBST nt;1
Wort;Wort <-[e]s, Wörter> [vɔrt, Pl ˈvœrtɐ, ˈvɔrtə] SUBST nt;1
Wunder;Wun·der <-s, -> [ˈvʊndɐ] SUBST nt;1
Wunsch;Wunsch <-[e]s, Wünsche> [vʊnʃ, Pl ˈvʏnʃə] SUBST m;1
Wurf;Wurf <-[e]s, Würfe> [vʊrf, Pl ˈvʏrfə] SUBST m;1
Wurzel;Wur·zel <-, -n> [ˈvʊrtsl̩] SUBST f;1
Wüste;Wüs·te <-, -n> [ˈvy:stə] SUBST f;1
Zahl;Zahl <-, -en> [tsa:l] SUBST f;1
Zaun;Zaun <-[e]s, Zäune> [tsaun, Pl ˈtsɔynə] SUBST m;1
Zeichen;Zei·chen <-s, -> [ˈtsaiçn̩] SUBST nt;1
Zeit;Zeit <-, -en> [tsait] SUBST f;1
Zelle;Zel·le <-, -n> [ˈtsɛlə] SUBST f;1
